doc_id	sent_id	token_id	token	lemma	pos	tag	dep	head_id	ner
wn-0004	9	266	is	be	AUX	VBZ	ROOT	266	O
wn-0004	9	267	not	not	PART	RB	neg	266	O
wn-0004	9	268	to	to	PART	TO	aux	269	O
wn-0004	9	269	destroy	destroy	VERB	VB	xcomp	266	O
wn-0004	9	270	the	the	DET	DT	det	271	O
wn-0004	9	271	comet	comet	NOUN	NN	dobj	269	O
wn-0004	9	272	.	.	PUNCT	.	punct	266	O
wn-0004	10	273	Indeed	indeed	ADV	RB	advmod	278	O
wn-0004	10	274	,	,	PUNCT	,	punct	278	O
wn-0004	10	275	probe	probe	PROPN	NNP	poss	277	O
wn-0004	10	276	's	's	PART	POS	case	275	O
wn-0004	10	277	size	size	NOUN	NN	nsubj	278	O
wn-0004	10	278	makes	make	VERB	VBZ	ccomp	294	O
wn-0004	10	279	it	it	PRON	PRP	nsubj	281	O
wn-0004	10	280	very	very	ADV	RB	advmod	281	O
wn-0004	10	281	unlikely	unlikely	ADJ	JJ	ccomp	278	O
wn-0004	10	282	that	that	SCONJ	IN	mark	286	O
wn-0004	10	283	the	the	DET	DT	det	284	O
wn-0004	10	284	comet	comet	NOUN	NN	nsubj	286	O
wn-0004	10	285	will	will	AUX	MD	aux	286	O
wn-0004	10	286	suffer	suffer	VERB	VB	ccomp	281	O
wn-0004	10	287	more	more	ADJ	JJR	dobj	286	O
wn-0004	10	288	than	than	ADP	IN	prep	287	O
wn-0004	10	289	a	a	DET	DT	det	290	O
wn-0004	10	290	crater	crater	NOUN	NN	pobj	288	O
wn-0004	10	291	:	:	PUNCT	:	punct	294	O
wn-0004	10	292	the	the	DET	DT	det	293	O
wn-0004	10	293	comet	comet	NOUN	NN	nsubj	294	O
wn-0004	10	294	is	be	AUX	VBZ	ROOT	294	O
wn-0004	10	295	3.7	3.7	NUM	CD	nummod	296	B-QUANTITY
wn-0004	10	296	miles	mile	NOUN	NNS	npadvmod	297	I-QUANTITY
wn-0004	10	297	wide	wide	ADJ	JJ	acomp	294	O
wn-0004	10	298	while	while	SCONJ	IN	mark	301	O
wn-0004	10	299	the	the	DET	DT	det	300	O
wn-0004	10	300	probe	probe	NOUN	NN	nsubj	301	O
wn-0004	10	301	is	be	AUX	VBZ	advcl	294	O
wn-0004	10	302	about	about	ADP	IN	prep	301	O
wn-0004	10	303	the	the	DET	DT	det	304	O
wn-0004	10	304	size	size	NOUN	NN	pobj	302	O
wn-0004	10	305	of	of	ADP	IN	prep	304	O
wn-0004	10	306	a	a	DET	DT	det	308	O
wn-0004	10	307	washing	washing	NOUN	NN	compound	308	O
wn-0004	10	308	machine	machine	NOUN	NN	pobj	305	O
wn-0004	10	309	.	.	PUNCT	.	punct	294	O
wn-0004	11	311	The	the	DET	DT	det	312	O
wn-0004	11	312	probe	probe	NOUN	NN	nsubjpass	315	O
wn-0004	11	313	will	will	AUX	MD	aux	315	O
wn-0004	11	314	be	be	AUX	VB	auxpass	315	O
wn-0004	11	315	launched	launch	VERB	VBN	ROOT	315	O
wn-0004	11	316	aboard	aboard	ADP	IN	prep	315	O
wn-0004	11	317	a	a	DET	DT	det	320	O
wn-0004	11	318	Delta	Delta	PROPN	NNP	compound	319	B-SPACECRAFT
wn-0004	11	319	II	II	PROPN	NNP	compound	320	I-SPACECRAFT
wn-0004	11	320	rocket	rocket	NOUN	NN	pobj	316	O
wn-0004	11	321	from	from	ADP	IN	prep	315	O
wn-0004	11	322	Cape	Cape	PROPN	NNP	compound	323	B-FAC
wn-0004	11	323	Canaveral	Canaveral	PROPN	NNP	pobj	321	I-FAC
wn-0004	11	324	in	in	ADP	IN	prep	315	O
wn-0004	11	325	Florida	Florida	PROPN	NNP	pobj	324	B-GPE
wn-0004	11	326	.	.	PUNCT	.	punct	315	O
