doc_id,sent_id,relation,subj,subj_canonical,subj_label,subj_key,obj,obj_canonical,obj_label,obj_key,trigger,pattern,confidence,source,sentence
wn-0013,16,OPERATED_BY,Hubble Space Telescope,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,the Bush Administration,Bush Administration,ORG,ORG:Bush Administration,,zero_shot_nli,0.6429,hf,"""I am very concerned about reports that the Bush Administration may eliminate federal funds to repair and upgrade the Hubble Space Telescope from its budget for fiscal year 2006."
wn-0014,0,LAUNCHED_FROM,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,Ultravioliet,Ultravioliet,GPE,GPE:Ultravioliet,,zero_shot_nli,0.9997,hf,"NASA's Swift satellite has completed all tests since its launch last November and with the Ultravioliet/Optical Telescope (UVOT) now on line, is now fully functional for the mission's 2 year quest for gamma-ray bursts."
wn-0014,8,OPERATED_BY,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,UVOT,UVOT,ORG,ORG:UVOT,,zero_shot_nli,0.5496,hf,"Swift detected and imaged its first official burst on January 17, 2005, before the UVOT was operational with the aid of the Burst Alert (BAT) and X-ray (XRT) telescopes activated several weeks earlier."
wn-0016,1,PART_OF,Hubble,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.881,hf,"While NASA's budget will increase by 2.6%, most of Hubble's $93 million in funding will be directed into bringing it safely to Earth."
wn-0016,1,DESTINATION,Hubble,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,Earth,Earth,CELESTIAL,CELESTIAL:Earth,,zero_shot_nli,0.682,hf,"While NASA's budget will increase by 2.6%, most of Hubble's $93 million in funding will be directed into bringing it safely to Earth."
wn-0016,8,PART_OF,ISS,ISS,SPACECRAFT,SPACECRAFT:ISS,Space Shuttle,Space Shuttle,SPACECRAFT,SPACECRAFT:Space Shuttle,,zero_shot_nli,0.999,hf,"This grand aim is behind the agency's new budget, with $6.8 billion (over one-third of the total) devoted to the ISS, Space Shuttle and space travel support."
wn-0016,8,PART_OF,Space Shuttle,Space Shuttle,SPACECRAFT,SPACECRAFT:Space Shuttle,ISS,ISS,SPACECRAFT,SPACECRAFT:ISS,,zero_shot_nli,0.9995,hf,"This grand aim is behind the agency's new budget, with $6.8 billion (over one-third of the total) devoted to the ISS, Space Shuttle and space travel support."
wn-0019,1,PART_OF,Ariane 5,Ariane 5,SPACECRAFT,SPACECRAFT:Ariane 5,European Space Agency,ESA,ORG,ORG:ESA,,zero_shot_nli,0.5086,hf,"The European Space Agency's new Ariane 5 ECA rocket placed two satellites in orbit Saturday February 12, successfully completing its initial qualifying flight."
wn-0019,1,PART_OF,Ariane 5,Ariane 5,SPACECRAFT,SPACECRAFT:Ariane 5,ECA,ECA,ORG,ORG:ECA,,zero_shot_nli,0.5151,hf,"The European Space Agency's new Ariane 5 ECA rocket placed two satellites in orbit Saturday February 12, successfully completing its initial qualifying flight."
wn-0022,0,LAUNCHED_FROM,Atlas V,Atlas V,SPACECRAFT,SPACECRAFT:Atlas V,Cape Canaveral,Cape Canaveral,FAC,FAC:Cape Canaveral,,zero_shot_nli,0.9998,hf,"A Lockheed-Martin built Atlas V launch vehicle, successfully launched from Cape Canaveral, Florida at 21:42 UTC (4:42 p.m. EST)."
wn-0022,0,LAUNCHED_FROM,Atlas V,Atlas V,SPACECRAFT,SPACECRAFT:Atlas V,Florida,Florida,GPE,GPE:Florida,,zero_shot_nli,0.9998,hf,"A Lockheed-Martin built Atlas V launch vehicle, successfully launched from Cape Canaveral, Florida at 21:42 UTC (4:42 p.m. EST)."
wn-0022,0,LAUNCHED_BY,Atlas V,Atlas V,SPACECRAFT,SPACECRAFT:Atlas V,UTC,UTC,ORG,ORG:UTC,,zero_shot_nli,0.8315,hf,"A Lockheed-Martin built Atlas V launch vehicle, successfully launched from Cape Canaveral, Florida at 21:42 UTC (4:42 p.m. EST)."
wn-0022,4,PART_OF,Atlas V,Atlas V,SPACECRAFT,SPACECRAFT:Atlas V,Aerojet,Aerojet,ORG,ORG:Aerojet,,zero_shot_nli,0.521,hf,"This was the fifth launch of the Atlas V vehicle, and the first launch where the rocket used three of the first stage, Aerojet built, solid rocket motors."
wn-0024,6,PART_OF,Mars Express,Mars Express,SPACECRAFT,SPACECRAFT:Mars Express,European Space Agency,ESA,ORG,ORG:ESA,,zero_shot_nli,0.7788,hf,"New images of the landscape taken by the High Resolution Stereo Camera (HRSC) on the European Space Agency's Mars Express Mission show that flowing water, large glaciers and active volcanoes have also taken their toll on the face of Mars."
wn-0024,6,ORBITS,Mars Express,Mars Express,SPACECRAFT,SPACECRAFT:Mars Express,Mars,Mars,CELESTIAL,CELESTIAL:Mars,,zero_shot_nli,0.5295,hf,"New images of the landscape taken by the High Resolution Stereo Camera (HRSC) on the European Space Agency's Mars Express Mission show that flowing water, large glaciers and active volcanoes have also taken their toll on the face of Mars."
wn-0025,0,PART_OF,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.731,hf,"NASA's Saturn exploration spacecraft, Cassini, has discovered an atmosphere about the moon Enceladus."
wn-0025,0,ORBITS,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Saturn,Saturn,CELESTIAL,CELESTIAL:Saturn,,zero_shot_nli,0.7367,hf,"NASA's Saturn exploration spacecraft, Cassini, has discovered an atmosphere about the moon Enceladus."
wn-0025,0,LAUNCHED_FROM,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,the moon,moon,LOC,LOC:moon,,zero_shot_nli,0.9657,hf,"NASA's Saturn exploration spacecraft, Cassini, has discovered an atmosphere about the moon Enceladus."
wn-0025,0,ORBITS,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Enceladus,Enceladus,CELESTIAL,CELESTIAL:Enceladus,,zero_shot_nli,0.9961,hf,"NASA's Saturn exploration spacecraft, Cassini, has discovered an atmosphere about the moon Enceladus."
wn-0025,1,ORBITS,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Saturn,Saturn,CELESTIAL,CELESTIAL:Saturn,,zero_shot_nli,0.973,hf,"This is the first such discovery by Cassini, other than Titan, of the presence of an atmosphere around a Saturn moon."
wn-0025,7,ORBITS,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Enceladus,Enceladus,CELESTIAL,CELESTIAL:Enceladus,,zero_shot_nli,0.692,hf,"""These new results from Cassini may be the first evidence of gases originating either from the surface or possibly from the interior of Enceladus,"" said Dr. Michele Dougherty, principal investigator for the Cassini magnetometer and professor at Imperial College in London."
wn-0025,7,CREWED_BY,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Michele Dougherty,Michele Dougherty,PERSON,PERSON:Michele Dougherty,,zero_shot_nli,0.9104,hf,"""These new results from Cassini may be the first evidence of gases originating either from the surface or possibly from the interior of Enceladus,"" said Dr. Michele Dougherty, principal investigator for the Cassini magnetometer and professor at Imperial College in London."
wn-0025,7,PART_OF,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Imperial College,Imperial College,ORG,ORG:Imperial College,,zero_shot_nli,0.8303,hf,"""These new results from Cassini may be the first evidence of gases originating either from the surface or possibly from the interior of Enceladus,"" said Dr. Michele Dougherty, principal investigator for the Cassini magnetometer and professor at Imperial College in London."
wn-0025,7,LAUNCHED_FROM,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,London,London,GPE,GPE:London,,zero_shot_nli,0.9989,hf,"""These new results from Cassini may be the first evidence of gases originating either from the surface or possibly from the interior of Enceladus,"" said Dr. Michele Dougherty, principal investigator for the Cassini magnetometer and professor at Imperial College in London."
wn-0025,7,ORBITS,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Enceladus,Enceladus,CELESTIAL,CELESTIAL:Enceladus,,zero_shot_nli,0.692,hf,"""These new results from Cassini may be the first evidence of gases originating either from the surface or possibly from the interior of Enceladus,"" said Dr. Michele Dougherty, principal investigator for the Cassini magnetometer and professor at Imperial College in London."
wn-0025,7,CREWED_BY,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Michele Dougherty,Michele Dougherty,PERSON,PERSON:Michele Dougherty,,zero_shot_nli,0.9104,hf,"""These new results from Cassini may be the first evidence of gases originating either from the surface or possibly from the interior of Enceladus,"" said Dr. Michele Dougherty, principal investigator for the Cassini magnetometer and professor at Imperial College in London."
wn-0025,7,PART_OF,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Imperial College,Imperial College,ORG,ORG:Imperial College,,zero_shot_nli,0.8303,hf,"""These new results from Cassini may be the first evidence of gases originating either from the surface or possibly from the interior of Enceladus,"" said Dr. Michele Dougherty, principal investigator for the Cassini magnetometer and professor at Imperial College in London."
wn-0025,7,LAUNCHED_FROM,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,London,London,GPE,GPE:London,,zero_shot_nli,0.9989,hf,"""These new results from Cassini may be the first evidence of gases originating either from the surface or possibly from the interior of Enceladus,"" said Dr. Michele Dougherty, principal investigator for the Cassini magnetometer and professor at Imperial College in London."
wn-0025,10,ORBITS,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Saturn,Saturn,CELESTIAL,CELESTIAL:Saturn,,zero_shot_nli,0.9814,hf,"Cassini first arrived in Saturn orbit July 1, 2004, releasing the Huygens Titan probe on December 25, 2004 which landed on Titan January 14, 2005."
wn-0025,10,PART_OF,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,,zero_shot_nli,0.9854,hf,"Cassini first arrived in Saturn orbit July 1, 2004, releasing the Huygens Titan probe on December 25, 2004 which landed on Titan January 14, 2005."
wn-0025,10,ORBITS,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Titan,Titan,CELESTIAL,CELESTIAL:Titan,,zero_shot_nli,0.978,hf,"Cassini first arrived in Saturn orbit July 1, 2004, releasing the Huygens Titan probe on December 25, 2004 which landed on Titan January 14, 2005."
wn-0025,10,ORBITS,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Titan,Titan,CELESTIAL,CELESTIAL:Titan,,zero_shot_nli,0.978,hf,"Cassini first arrived in Saturn orbit July 1, 2004, releasing the Huygens Titan probe on December 25, 2004 which landed on Titan January 14, 2005."
wn-0025,10,PART_OF,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,,zero_shot_nli,0.9985,hf,"Cassini first arrived in Saturn orbit July 1, 2004, releasing the Huygens Titan probe on December 25, 2004 which landed on Titan January 14, 2005."
wn-0025,10,ORBITS,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Saturn,Saturn,CELESTIAL,CELESTIAL:Saturn,,zero_shot_nli,0.9956,hf,"Cassini first arrived in Saturn orbit July 1, 2004, releasing the Huygens Titan probe on December 25, 2004 which landed on Titan January 14, 2005."
wn-0025,10,ORBITS,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Titan,Titan,CELESTIAL,CELESTIAL:Titan,,zero_shot_nli,0.9802,hf,"Cassini first arrived in Saturn orbit July 1, 2004, releasing the Huygens Titan probe on December 25, 2004 which landed on Titan January 14, 2005."
wn-0025,10,ORBITS,Huygens,Huygens,SPACECRAFT,SPACECRAFT:Huygens,Titan,Titan,CELESTIAL,CELESTIAL:Titan,,zero_shot_nli,0.9802,hf,"Cassini first arrived in Saturn orbit July 1, 2004, releasing the Huygens Titan probe on December 25, 2004 which landed on Titan January 14, 2005."
wn-0025,11,PART_OF,Cassini-Huygens,Cassini-Huygens,SPACECRAFT,SPACECRAFT:Cassini-Huygens,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.6874,hf,"The Cassini-Huygens mission is a cooperative project of NASA, the European Space Agency and the Italian Space Agency."
wn-0025,12,LAUNCHED_FROM,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,Pasadena,Pasadena,GPE,GPE:Pasadena,,zero_shot_nli,0.9961,hf,"The Cassini orbiter was designed, developed and assembled at the Jet Propulsion Laboratory in Pasadena, California."
wn-0025,12,LAUNCHED_FROM,Cassini,Cassini,SPACECRAFT,SPACECRAFT:Cassini,California,California,GPE,GPE:California,,zero_shot_nli,0.9969,hf,"The Cassini orbiter was designed, developed and assembled at the Jet Propulsion Laboratory in Pasadena, California."
wn-0028,12,ORBITS,Spitzer,Spitzer,SPACECRAFT,SPACECRAFT:Spitzer,Earth,Earth,CELESTIAL,CELESTIAL:Earth,,zero_shot_nli,0.7889,hf,"""Spitzer has provided us with a powerful new tool for learning about the temperatures, atmospheres and orbits of planets hundreds of light-years from Earth,"" said Dr. Deming."
wn-0028,12,CREWED_BY,Spitzer,Spitzer,SPACECRAFT,SPACECRAFT:Spitzer,Deming,Deming,PERSON,PERSON:Deming,,zero_shot_nli,0.9138,hf,"""Spitzer has provided us with a powerful new tool for learning about the temperatures, atmospheres and orbits of planets hundreds of light-years from Earth,"" said Dr. Deming."
wn-0028,18,CREWED_BY,Spitzer,Spitzer,SPACECRAFT,SPACECRAFT:Spitzer,Lyman,Lyman,PERSON,PERSON:Lyman,,zero_shot_nli,0.8003,hf,"Spitzer was named for Dr. Lyman Spitzer who, in the mid-1940s, first proposed placing telescopes in space."
wn-0028,18,CREWED_BY,Spitzer,Spitzer,SPACECRAFT,SPACECRAFT:Spitzer,Lyman,Lyman,PERSON,PERSON:Lyman,,zero_shot_nli,0.8003,hf,"Spitzer was named for Dr. Lyman Spitzer who, in the mid-1940s, first proposed placing telescopes in space."
wn-0028,21,PART_OF,Spitzer Space Telescope,Spitzer Space Telescope,SPACECRAFT,SPACECRAFT:Spitzer Space Telescope,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.6688,hf,NASA's Jet Propulsion Laboratory manages the Spitzer Space Telescope mission for NASA's Science Mission Directorate.
wn-0028,21,PART_OF,Spitzer Space Telescope,Spitzer Space Telescope,SPACECRAFT,SPACECRAFT:Spitzer Space Telescope,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.6688,hf,NASA's Jet Propulsion Laboratory manages the Spitzer Space Telescope mission for NASA's Science Mission Directorate.
wn-0028,21,PART_OF,Spitzer Space Telescope,Spitzer Space Telescope,SPACECRAFT,SPACECRAFT:Spitzer Space Telescope,Science Mission Directorate,Science Mission Directorate,ORG,ORG:Science Mission Directorate,,zero_shot_nli,0.6309,hf,NASA's Jet Propulsion Laboratory manages the Spitzer Space Telescope mission for NASA's Science Mission Directorate.
wn-0028,22,LAUNCHED_FROM,Spitzer,Spitzer,SPACECRAFT,SPACECRAFT:Spitzer,Pasadena,Pasadena,GPE,GPE:Pasadena,,zero_shot_nli,0.6351,hf,"Science operations are conducted at the Spitzer Science Center, Pasadena, California."
wn-0028,22,LAUNCHED_FROM,Spitzer,Spitzer,SPACECRAFT,SPACECRAFT:Spitzer,California,California,GPE,GPE:California,,zero_shot_nli,0.6097,hf,"Science operations are conducted at the Spitzer Science Center, Pasadena, California."
wn-0029,0,DESTINATION,Deep Impact,Deep Impact,SPACECRAFT,SPACECRAFT:Deep Impact,Tempel 1,Tempel 1,CELESTIAL,CELESTIAL:Tempel 1,,zero_shot_nli,0.733,hf,"NASA's comet busting spacecraft Deep Impact has moved into its cruising phase towards a rendezvous and collision with Comet Tempel 1 on July 4, 2005."
wn-0029,7,CREWED_BY,Deep Impact,Deep Impact,SPACECRAFT,SPACECRAFT:Deep Impact,Rick Grammier,Rick Grammier,PERSON,PERSON:Rick Grammier,,zero_shot_nli,0.994,hf,"""This in no way will affect our ability to impact the comet on July 4,"" said Rick Grammier, Deep Impact project manager at NASA's Jet Propulsion Laboratory."
wn-0029,7,PART_OF,Deep Impact,Deep Impact,SPACECRAFT,SPACECRAFT:Deep Impact,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.901,hf,"""This in no way will affect our ability to impact the comet on July 4,"" said Rick Grammier, Deep Impact project manager at NASA's Jet Propulsion Laboratory."
wn-0029,10,PART_OF,Deep Impact,Deep Impact,SPACECRAFT,SPACECRAFT:Deep Impact,the High Resolution Instrument,High Resolution Instrument,ORG,ORG:High Resolution Instrument,,zero_shot_nli,0.6731,hf,Deep Impact has four data collectors to observe the effects of the cometary collision: the High Resolution Instrument consisting of a camera and infrared spectrometer; the Medium Resolution Instrument; and a duplicate camera on the Impactor Targeting Sensor.
wn-0029,10,PART_OF,Deep Impact,Deep Impact,SPACECRAFT,SPACECRAFT:Deep Impact,the Medium Resolution Instrument,Medium Resolution Instrument,ORG,ORG:Medium Resolution Instrument,,zero_shot_nli,0.7892,hf,Deep Impact has four data collectors to observe the effects of the cometary collision: the High Resolution Instrument consisting of a camera and infrared spectrometer; the Medium Resolution Instrument; and a duplicate camera on the Impactor Targeting Sensor.
wn-0029,22,PART_OF,Hubble,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.6995,hf,"NASA's Hubble, Spitzer and Chandra space telescopes, along with the largest telescopes on Earth, will observe the effects of the material flying from the comet's newly formed crater along with the imagers aboard Deep Impact."
wn-0029,22,PART_OF,Hubble,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,Spitzer,Spitzer,SPACECRAFT,SPACECRAFT:Spitzer,,zero_shot_nli,0.9997,hf,"NASA's Hubble, Spitzer and Chandra space telescopes, along with the largest telescopes on Earth, will observe the effects of the material flying from the comet's newly formed crater along with the imagers aboard Deep Impact."
wn-0029,22,CREWED_BY,Hubble,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,Chandra,Chandra,PERSON,PERSON:Chandra,,zero_shot_nli,0.9981,hf,"NASA's Hubble, Spitzer and Chandra space telescopes, along with the largest telescopes on Earth, will observe the effects of the material flying from the comet's newly formed crater along with the imagers aboard Deep Impact."
wn-0029,22,ORBITS,Hubble,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,Earth,Earth,CELESTIAL,CELESTIAL:Earth,,zero_shot_nli,0.9172,hf,"NASA's Hubble, Spitzer and Chandra space telescopes, along with the largest telescopes on Earth, will observe the effects of the material flying from the comet's newly formed crater along with the imagers aboard Deep Impact."
wn-0029,22,PART_OF,Hubble,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,Deep Impact,Deep Impact,SPACECRAFT,SPACECRAFT:Deep Impact,,zero_shot_nli,0.9704,hf,"NASA's Hubble, Spitzer and Chandra space telescopes, along with the largest telescopes on Earth, will observe the effects of the material flying from the comet's newly formed crater along with the imagers aboard Deep Impact."
wn-0029,22,PART_OF,Spitzer,Spitzer,SPACECRAFT,SPACECRAFT:Spitzer,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.8246,hf,"NASA's Hubble, Spitzer and Chandra space telescopes, along with the largest telescopes on Earth, will observe the effects of the material flying from the comet's newly formed crater along with the imagers aboard Deep Impact."
wn-0029,22,PART_OF,Spitzer,Spitzer,SPACECRAFT,SPACECRAFT:Spitzer,Hubble,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,,zero_shot_nli,0.9998,hf,"NASA's Hubble, Spitzer and Chandra space telescopes, along with the largest telescopes on Earth, will observe the effects of the material flying from the comet's newly formed crater along with the imagers aboard Deep Impact."
wn-0029,22,CREWED_BY,Spitzer,Spitzer,SPACECRAFT,SPACECRAFT:Spitzer,Chandra,Chandra,PERSON,PERSON:Chandra,,zero_shot_nli,0.8313,hf,"NASA's Hubble, Spitzer and Chandra space telescopes, along with the largest telescopes on Earth, will observe the effects of the material flying from the comet's newly formed crater along with the imagers aboard Deep Impact."
wn-0029,22,ORBITS,Spitzer,Spitzer,SPACECRAFT,SPACECRAFT:Spitzer,Earth,Earth,CELESTIAL,CELESTIAL:Earth,,zero_shot_nli,0.9435,hf,"NASA's Hubble, Spitzer and Chandra space telescopes, along with the largest telescopes on Earth, will observe the effects of the material flying from the comet's newly formed crater along with the imagers aboard Deep Impact."
wn-0029,22,PART_OF,Spitzer,Spitzer,SPACECRAFT,SPACECRAFT:Spitzer,Deep Impact,Deep Impact,SPACECRAFT,SPACECRAFT:Deep Impact,,zero_shot_nli,0.9781,hf,"NASA's Hubble, Spitzer and Chandra space telescopes, along with the largest telescopes on Earth, will observe the effects of the material flying from the comet's newly formed crater along with the imagers aboard Deep Impact."
wn-0029,22,PART_OF,Deep Impact,Deep Impact,SPACECRAFT,SPACECRAFT:Deep Impact,Hubble,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,,zero_shot_nli,0.9997,hf,"NASA's Hubble, Spitzer and Chandra space telescopes, along with the largest telescopes on Earth, will observe the effects of the material flying from the comet's newly formed crater along with the imagers aboard Deep Impact."
wn-0031,0,CREWED_BY,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,Leroy Chiao,Leroy Chiao,PERSON,PERSON:Leroy Chiao,,zero_shot_nli,0.9997,hf,"Commander Leroy Chiao (U.S.A.) and Flight Engineer Salizhan Sharipov (Russia), suited in Russian Orlan spacesuits, left the International Space Station on a 4.5 hour long spacewalk to install antennas for the European Automated Transfer Vehicle (ATV), inspect and photograph other exterior equipment and launched the Nanosatellite mini-satellite."
wn-0031,0,LAUNCHED_FROM,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,U.S.A.,United States,GPE,GPE:United States,,zero_shot_nli,0.995,hf,"Commander Leroy Chiao (U.S.A.) and Flight Engineer Salizhan Sharipov (Russia), suited in Russian Orlan spacesuits, left the International Space Station on a 4.5 hour long spacewalk to install antennas for the European Automated Transfer Vehicle (ATV), inspect and photograph other exterior equipment and launched the Nanosatellite mini-satellite."
wn-0031,0,LAUNCHED_FROM,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,Russia,Russia,GPE,GPE:Russia,,zero_shot_nli,0.9981,hf,"Commander Leroy Chiao (U.S.A.) and Flight Engineer Salizhan Sharipov (Russia), suited in Russian Orlan spacesuits, left the International Space Station on a 4.5 hour long spacewalk to install antennas for the European Automated Transfer Vehicle (ATV), inspect and photograph other exterior equipment and launched the Nanosatellite mini-satellite."
wn-0031,0,PART_OF,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,the European Automated Transfer Vehicle,European Automated Transfer Vehicle,ORG,ORG:European Automated Transfer Vehicle,,zero_shot_nli,0.5466,hf,"Commander Leroy Chiao (U.S.A.) and Flight Engineer Salizhan Sharipov (Russia), suited in Russian Orlan spacesuits, left the International Space Station on a 4.5 hour long spacewalk to install antennas for the European Automated Transfer Vehicle (ATV), inspect and photograph other exterior equipment and launched the Nanosatellite mini-satellite."
wn-0031,0,PART_OF,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,ATV,ATV,ORG,ORG:ATV,,zero_shot_nli,0.8182,hf,"Commander Leroy Chiao (U.S.A.) and Flight Engineer Salizhan Sharipov (Russia), suited in Russian Orlan spacesuits, left the International Space Station on a 4.5 hour long spacewalk to install antennas for the European Automated Transfer Vehicle (ATV), inspect and photograph other exterior equipment and launched the Nanosatellite mini-satellite."
wn-0031,2,LAUNCHED_BY,ISS,ISS,SPACECRAFT,SPACECRAFT:ISS,ATV,ATV,ORG,ORG:ATV,,zero_shot_nli,0.6771,hf,"At 06:25 UTC, the two astronauts left the station from the Pirs DC1 docking compartment/airlock and proceeded to install the last three of six space-to-space communication antennas for the ATV's rendezvous and docking with the ISS next year."
wn-0033,7,CREWED_BY,Voyager mission,Voyager mission,SPACECRAFT,SPACECRAFT:Voyager mission,Stamatios Krimigis,Stamatios Krimigis,PERSON,PERSON:Stamatios Krimigis,,zero_shot_nli,0.9995,hf,"""There are no other plans to reach the edge of the solar system,"" said Stamatios Krimigis, on board the Voyager mission since before the launch in 1977."
wn-0033,10,LAUNCHED_FROM,Ulysses,Ulysses,SPACECRAFT,SPACECRAFT:Ulysses,Geotail,Geotail,GPE,GPE:Geotail,,zero_shot_nli,0.9984,hf,"Other missions possibly affected by the budget cuts include: Ulysses, to study the sun; Geotail, Wind, and Polar studying effects of solar events on Earth; Fast Auroral SnapshoT (FAST), studying Earth's aurora and the Transition Region and Coronal Explorer (TRACE), studying solar atmosphere and magnetic fields."
wn-0033,10,ORBITS,Ulysses,Ulysses,SPACECRAFT,SPACECRAFT:Ulysses,Earth,Earth,CELESTIAL,CELESTIAL:Earth,,zero_shot_nli,0.6026,hf,"Other missions possibly affected by the budget cuts include: Ulysses, to study the sun; Geotail, Wind, and Polar studying effects of solar events on Earth; Fast Auroral SnapshoT (FAST), studying Earth's aurora and the Transition Region and Coronal Explorer (TRACE), studying solar atmosphere and magnetic fields."
wn-0033,10,PART_OF,Ulysses,Ulysses,SPACECRAFT,SPACECRAFT:Ulysses,Fast Auroral,Fast Auroral,ORG,ORG:Fast Auroral,,zero_shot_nli,0.6932,hf,"Other missions possibly affected by the budget cuts include: Ulysses, to study the sun; Geotail, Wind, and Polar studying effects of solar events on Earth; Fast Auroral SnapshoT (FAST), studying Earth's aurora and the Transition Region and Coronal Explorer (TRACE), studying solar atmosphere and magnetic fields."
wn-0033,10,ORBITS,Ulysses,Ulysses,SPACECRAFT,SPACECRAFT:Ulysses,Earth,Earth,CELESTIAL,CELESTIAL:Earth,,zero_shot_nli,0.6026,hf,"Other missions possibly affected by the budget cuts include: Ulysses, to study the sun; Geotail, Wind, and Polar studying effects of solar events on Earth; Fast Auroral SnapshoT (FAST), studying Earth's aurora and the Transition Region and Coronal Explorer (TRACE), studying solar atmosphere and magnetic fields."
wn-0033,10,LAUNCHED_FROM,Ulysses,Ulysses,SPACECRAFT,SPACECRAFT:Ulysses,the Transition Region,Transition Region,GPE,GPE:Transition Region,,zero_shot_nli,0.8683,hf,"Other missions possibly affected by the budget cuts include: Ulysses, to study the sun; Geotail, Wind, and Polar studying effects of solar events on Earth; Fast Auroral SnapshoT (FAST), studying Earth's aurora and the Transition Region and Coronal Explorer (TRACE), studying solar atmosphere and magnetic fields."
wn-0033,10,PART_OF,Ulysses,Ulysses,SPACECRAFT,SPACECRAFT:Ulysses,TRACE,TRACE,ORG,ORG:TRACE,,zero_shot_nli,0.7518,hf,"Other missions possibly affected by the budget cuts include: Ulysses, to study the sun; Geotail, Wind, and Polar studying effects of solar events on Earth; Fast Auroral SnapshoT (FAST), studying Earth's aurora and the Transition Region and Coronal Explorer (TRACE), studying solar atmosphere and magnetic fields."
wn-0035,8,LAUNCHED_BY,rover Opportunity,rover Opportunity,SPACECRAFT,SPACECRAFT:rover Opportunity,Spirit,Spirit,ORG,ORG:Spirit,,zero_shot_nli,0.5461,hf,The rover Opportunity has overtaken Spirit in total distance driven.
wn-0036,4,PART_OF,Space Shuttle,Space Shuttle,SPACECRAFT,SPACECRAFT:Space Shuttle,orbiter Discovery,orbiter Discovery,SPACECRAFT,SPACECRAFT:orbiter Discovery,,zero_shot_nli,0.9991,hf,"The actual launch window for the 114th Space Shuttle flight, and the 31st flight of the orbiter Discovery, will be no earlier than May 15 to June 3, 2005."
wn-0036,4,PART_OF,orbiter Discovery,orbiter Discovery,SPACECRAFT,SPACECRAFT:orbiter Discovery,Space Shuttle,Space Shuttle,SPACECRAFT,SPACECRAFT:Space Shuttle,,zero_shot_nli,0.999,hf,"The actual launch window for the 114th Space Shuttle flight, and the 31st flight of the orbiter Discovery, will be no earlier than May 15 to June 3, 2005."
